sybil_score,id,created_on,modified_on,subscription_id,tx_id,success,tx_cleared,normalized_data,split_tx_confirmed,split_tx_id,tx_override,match,originated_address,validator_comment,validator_passed,profile_for_clr_id
-1,37595,2020-09-20T18:09:05.516-06:00,2020-09-20T19:01:20.958-06:00,36662,,true,true,"{""id"": 775, ""url"": ""/grants/775/kickback"", ""logo"": ""https://c.gitcoin.co/grants/a5305bbd24739b79e252eb8aae27255d/wearekickback.jpg"", ""title"": ""Kickback"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x8296DF9a01299ee0A1ae9E5939F1A71998ea26fA"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.9500000000000001, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37596,2020-09-20T18:09:09.108-06:00,2020-09-20T19:11:09.246-06:00,36664,,true,true,"{""id"": 285, ""url"": ""/grants/285/democracy-earth-foundation"", ""logo"": ""https://c.gitcoin.co/grants/2fe4b9259602c3271d29918db6c9d40b/Screen_Shot_2020-01-10_at_4.44.59_PM.png"", ""title"": ""Democracy Earth Foundation"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x396e0dcd35A534975BfF6bF044AC0E373A29D231"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.9500000000000001, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37597,2020-09-20T18:09:12.848-06:00,2020-09-20T19:01:22.344-06:00,36665,,true,true,"{""id"": 1100, ""url"": ""/grants/1100/uni"", ""logo"": ""https://c.gitcoin.co/grants/8d2b7383754ee1b3da8ccf1f2c787a2b/SocialMedia.png"", ""title"": ""Uni 🌱"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0xC6E05B8b3B64bB35D14cB1fA1069fEddc5d2dDD5"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.9500000000000001, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37601,2020-09-20T18:09:16.652-06:00,2020-09-20T19:01:25.098-06:00,36663,,true,true,"{""id"": 1093, ""url"": ""/grants/1093/snapshot"", ""logo"": ""https://c.gitcoin.co/grants/e7740b489f7ea8ed8280e21f3dc41dcf/flash.png"", ""title"": ""Snapshot"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x8C28Cf33d9Fd3D0293f963b1cd27e3FF422B425c"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.9500000000000001, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37598,2020-09-20T18:09:16.653-06:00,2020-09-20T19:01:23.638-06:00,36666,,true,true,"{""id"": 815, ""url"": ""/grants/815/defi777"", ""logo"": ""https://c.gitcoin.co/grants/611d231eb03cc9e6a81d605dfe842055/logo-gitcoin.png"", ""title"": ""DeFi777"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x392aCFD0792C32222edF31C20dD0Cc51528bb9Ea"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.9500000000000001, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37599,2020-09-20T18:09:21.567-06:00,2020-09-20T19:11:10.880-06:00,36667,,true,true,"{""id"": 1118, ""url"": ""/grants/1118/dxdaos-panvala-league-defi-community-awards-grant"", ""logo"": ""https://c.gitcoin.co/grants/f5a0aa5b7d904fa1fa9591930d8cb9dc/dxawards-square.png"", ""title"": ""DXdao's Panvala League DeFi Community Awards Grant"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x466621C1771590c4ECc5314eB3055adAFd980d52"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.9500000000000001, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37600,2020-09-20T18:09:25.338-06:00,2020-09-20T19:11:12.051-06:00,36668,,true,true,"{""id"": 194, ""url"": ""/grants/194/reach-platform"", ""logo"": ""https://c.gitcoin.co/grants/c678ac5e57fd480e489b2dccb2d0aa3a/Reach_Vertical_Smaller_Words.png"", ""title"": ""Reach Platform"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x0639092a9C3d9467DD6f89a13213541c8A1e58B2"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.9500000000000001, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37602,2020-09-20T18:09:59.706-06:00,2020-09-20T19:01:26.284-06:00,36669,,true,true,"{""id"": 618, ""url"": ""/grants/618/arboreum"", ""logo"": ""https://c.gitcoin.co/grants/0ec42970b4e2b918ab86e5249f56cfc3/ArboreumLogo.png"", ""title"": ""Arboreum"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0xB632c8E5f87A47A0cAEb613cBDF0F748217d2840"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.9500000000000001, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37603,2020-09-20T18:17:36.553-06:00,2020-09-20T19:01:27.480-06:00,36670,,true,true,"{""id"": 1099, ""url"": ""/grants/1099/parcel"", ""logo"": ""https://c.gitcoin.co/grants/9140843b5f133cd7b06b3a854a678914/parcelLogo.jpeg"", ""title"": ""Parcel"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x11dC841653Fc7792C89e3b5c8E0D5059ABC02672"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.95, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37605,2020-09-20T18:17:50.768-06:00,2020-09-20T19:11:13.609-06:00,36672,,true,true,"{""id"": 384, ""url"": ""/grants/384/ethereum-on-arm"", ""logo"": ""https://c.gitcoin.co/grants/49e9fa2174fc6df3a76f49afd4f1b775/ethonarm-logo-01.jpg"", ""title"": ""Ethereum on ARM"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0xd1933DF1c223ad7CB5716B066cA26BC24569e622"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.95, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37604,2020-09-20T18:17:51.018-06:00,2020-09-20T19:01:29.347-06:00,36671,,true,true,"{""id"": 1122, ""url"": ""/grants/1122/vyperfun"", ""logo"": ""https://c.gitcoin.co/grants/5b201ac0bbadac74ce98b01d0d3caacb/vyper-fun.png"", ""title"": ""Vyper.fun"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x073Ab1C0CAd3677cDe9BDb0cDEEDC2085c029579"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.95, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37606,2020-09-20T18:17:51.070-06:00,2020-09-20T19:11:14.966-06:00,36673,,true,true,"{""id"": 170, ""url"": ""/grants/170/anysender-no-more-stuck-transactions"", ""logo"": ""https://c.gitcoin.co/grants/638ff67078d5cd29b508bab8c655bf96/anysender_black.png"", ""title"": ""any.sender - no more stuck transactions!"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0xaFaBa30769374EA0F971300dE79c62Bf94B464d5"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.95, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37607,2020-09-20T18:19:07.870-06:00,2020-09-20T19:11:16.414-06:00,36674,,true,true,"{""id"": 337, ""url"": ""/grants/337/cream-confidential-reliable-ethereum-anonymous-mi"", ""logo"": ""https://c.gitcoin.co/grants/9de66f6b46382f470b0b65127a868280/cream_logo_banner.png"", ""title"": ""CREAM: Confidential Reliable Ethereum Anonymous Mixer"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x5B92bd6C37a1958F95Ea1e56B6121a89314cFb66"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.95, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37608,2020-09-20T18:19:13.419-06:00,2020-09-20T19:11:18.279-06:00,36675,,true,true,"{""id"": 821, ""url"": ""/grants/821/umbra-privacy-preserving-stealth-payments"", ""logo"": ""https://c.gitcoin.co/grants/43b3ca8712c8cb609ab1bd16ff445f21/app-icon.png"", ""title"": ""Umbra:  Privacy Preserving Stealth Payments"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0xA735cf11Ed1228feb7C7bb18673A868455ffb16f"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 1.0, ""amount_per_period_usdt"": 0.95, ""amount_per_period_to_gitcoin"": 0.05, ""amount_per_period_minus_gas_price"": 0.95}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,true,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,66760
-1,37609,2020-09-20T18:19:13.618-06:00,2020-09-28T15:54:42.260-06:00,36676,,true,true,"{""id"": 86, ""url"": ""/grants/86/gitcoin-grants-round-8-dev-fund"", ""logo"": ""https://c.gitcoin.co/grants/7d0daf025cdcb2af386ef4d04dc62295/1500x500-1.jpg"", ""title"": ""Gitcoin Grants Round 8 + Dev Fund"", ""tx_id"": """", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x00De4B13153673BCAE2616b67bf822500d325Fc3"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 0.9000000000000002, ""amount_per_period_usdt"": 0.0, ""amount_per_period_to_gitcoin"": 0.9000000000000002, ""amount_per_period_minus_gas_price"": 0.0}",true,0x5bd1bc8ae9926f86d9a4f610712928185446b7785a1347f0c40e4650d145a983,false,false,0x782C93e1C530a283Ef738A58b5671A8fC2D8153f,zkSync with L1 deposit,true,2853
0,37610,2020-09-20T18:38:58.881-06:00,2020-09-20T19:11:21.637-06:00,36678,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 199, ""url"": ""/grants/199/fuel-labs"", ""logo"": ""https://c.gitcoin.co/grants/cd3a1be2b177b7f066844a8a27e800c7/branding.png"", ""title"": ""Fuel Labs"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x3e947a271a37Ae7B59921c57be0a3246Ee0d887C"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37611,2020-09-20T18:38:59.475-06:00,2020-09-20T19:11:23.368-06:00,36679,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 149, ""url"": ""/grants/149/rotki-the-portfolio-tracker-and-accounting-tool-t"", ""logo"": ""https://c.gitcoin.co/grants/55489dd9b0bb55d2454115c8ad6f6b6f/rotkehlchen_logo.png"", ""title"": ""Rotki - The portfolio tracker and accounting tool that protects your privacy"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x9531C059098e3d194fF87FebB587aB07B30B1306"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37612,2020-09-20T18:39:02.689-06:00,2020-09-20T19:11:24.989-06:00,36681,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 142, ""url"": ""/grants/142/nethermind"", ""logo"": ""https://c.gitcoin.co/grants/c5141dbcabe3cca0d61c76d9e7e3b6a7/Nethermind_logo_RGB.png"", ""title"": ""Nethermind"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0xBc11295936Aa79d594139de1B2e12629414F3BDB"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37613,2020-09-20T18:39:03.009-06:00,2020-09-20T19:11:26.769-06:00,36680,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 40, ""url"": ""/grants/40/ethhub-ethereum-information-hub"", ""logo"": ""https://c.gitcoin.co/grants/6a9cbafc0b7f04c854426a05e0d75c0b/medium-cover.png"", ""title"": ""EthHub - Ethereum Information Hub"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0xA19FCDaD77C1F0fd184689aca88BabCF68010347"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37614,2020-09-20T18:39:35.487-06:00,2020-09-20T19:11:28.356-06:00,36683,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 1211, ""url"": ""/grants/1211/rd-in-rent-free-public-financial-utilities"", ""logo"": ""https://c.gitcoin.co/grants/0d51bbe8ca6ba985a3197bebca7f55e9/github.png"", ""title"": ""R&D in Rent-Free Public Financial Utilities"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x0A0b368C0F1644fa269F0d6377232906747754A3"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37615,2020-09-20T18:39:57.514-06:00,2020-09-20T19:11:30.020-06:00,36684,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 366, ""url"": ""/grants/366/eth-memes-twitter"", ""logo"": ""https://c.gitcoin.co/grants/838bdf07c29809d60ab90826100aaf16/IMG_3hqzot.jpg"", ""title"": ""ETH Memes Twitter"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x1a207bEefC754735871CEEb4C506686F044B1c41"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37616,2020-09-20T18:40:01.603-06:00,2020-09-20T19:11:31.595-06:00,36685,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 480, ""url"": ""/grants/480/token-allowance-checker"", ""logo"": ""https://c.gitcoin.co/grants/ae8dab9f0e33016491f8b20b6f877fe1/icon-512x512.png"", ""title"": ""Token Allowance Checker"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0xc44E4c49Ffa5Db98CA52770dff3e371ECB01f2D9"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37617,2020-09-20T18:40:05.741-06:00,2020-09-20T19:11:33.725-06:00,36686,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 565, ""url"": ""/grants/565/our-network-community-driven-analytics"", ""logo"": ""https://c.gitcoin.co/grants/fe5b806c40f185ec39c8482363d3d4f3/Screen_Shot_2020-06-16_at_3.30.39_PM.png"", ""title"": ""Our Network - Community Driven Analytics"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x9C159121CEEBF937E9bad98fd0c895d7f6038bd4"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37618,2020-09-20T18:40:09.017-06:00,2020-09-20T19:11:35.373-06:00,36687,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 416, ""url"": ""/grants/416/yearnfinance"", ""logo"": ""https://c.gitcoin.co/grants/ddbe712d66d1303e3a0442b1a5aab112/iearn-x-curve.png"", ""title"": ""yearn.finance"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x2D407dDb06311396fE14D4b49da5F0471447d45C"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37619,2020-09-20T18:40:11.862-06:00,2020-09-20T19:11:36.890-06:00,36688,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 143, ""url"": ""/grants/143/dappnode-panvala-league"", ""logo"": ""https://c.gitcoin.co/grants/ac21aa76b892d48fea4bb517ecf8764d/DAppNodeLogoColourAI.png"", ""title"": ""DAppNode - Panvala League"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x00CF36853AA4024fb5BF5cc377dfd85844B411a0"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37620,2020-09-20T18:40:15.212-06:00,2020-09-20T19:11:39.472-06:00,36689,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 223, ""url"": ""/grants/223/ethereum-magicians"", ""logo"": ""https://c.gitcoin.co/grants/e07e126f5a3609c109e42c46a56c3cb9/Magicianslogo.png"", ""title"": ""Ethereum Magicians"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x85cab7143ff3c01b93e88f5b017692374bb939c2"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
0,37621,2020-09-20T18:40:20.936-06:00,2020-09-20T19:11:41.086-06:00,36690,0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce,true,true,"{""id"": 237, ""url"": ""/grants/237/week-in-ethereum-news"", ""logo"": ""https://c.gitcoin.co/grants/df776a57958ee9f847218236b7ab5368/ENo0WitXUAA1K10.jfif"", ""title"": ""Week in Ethereum News"", ""tx_id"": ""0xb9f725df825bde736ebaa0aae4513aaf13c93bc9277c6e0bb6dabc5cd88f95ce"", ""frequency"": 30, ""created_on"": ""2020-09-21"", ""token_symbol"": ""DAI"", ""admin_address"": ""0x663d3947f03eF5B387992b880aC85940057c13e3"", ""frequency_unit"": ""rounds"", ""num_tx_approved"": 1, ""amount_per_period"": 10.0, ""amount_per_period_usdt"": 9.5, ""amount_per_period_to_gitcoin"": 0.5, ""amount_per_period_minus_gas_price"": 9.5}",true,0xfec4e79852f86a3b7697fbf9d0a3116837aae62257b95ccb62bea2e6824ae36c,false,true,0x0,"temporary stopgap success, alethio API failed/re-running",true,95165
